# Nemat-Nasser2001 Figure 1c RS-HIP Ti64
# Temperature: 600 K
# Strain rate: 1e-2 s^-1
# -----------
# Chemistry (weight %)
# Ti, Bal.
#  Y, <0.005
#  N, 0.008
#  C, 0.01
#  H, 0.002
# Fe, 0.19
#  O, 0.2
# Al, 6.33
#  V, 4.13
# Mn, 0
# Si, 0
# ----------
Plastic strain, stress (MPa)
0.0, 575.72
0.001804, 602.72
0.00421, 633.1
0.006616, 660.1
0.010229, 687.09
0.014444, 710.7
0.019866, 727.55
0.024686, 741.03
0.029506, 754.5
0.034929, 764.6
0.040352, 778.07
0.046379, 784.78
0.051802, 794.88
0.057225, 804.97
0.062649, 808.31
0.06747, 818.41
0.072894, 825.13
0.07892, 835.22
0.083741, 841.94
0.089768, 845.28
0.095191, 855.37
0.101218, 862.09
0.106642, 868.8
0.112669, 872.14
0.118093, 878.86
0.12412, 882.2
0.129544, 888.91
0.134967, 899.01
0.140392, 898.97
0.146419, 905.68
0.151843, 909.02
0.157267, 912.37
0.162691, 919.08
0.168115, 925.8
0.17354, 925.76
0.179567, 932.48
0.184992, 932.44
0.190415, 939.16
0.196442, 945.87
0.201866, 949.21
0.207894, 952.55
0.213921, 955.89
0.219948, 959.22
0.225372, 962.56
0.231399, 965.9
0.236824, 969.24
0.242851, 972.58
0.248275, 975.92
0.254303, 979.25
0.259727, 982.59
0.265754, 985.93
0.271179, 989.27
0.277206, 992.61
0.283233, 992.57
0.288658, 995.91
0.294083, 995.87
0.30011, 999.21
0.305535, 999.17
0.310356, 1005.89
0.31578, 1009.23
0.320603, 1009.2
0.326629, 1015.91
0.332055, 1012.5
0.337479, 1015.84
0.343506, 1019.18
0.348932, 1015.76
0.354959, 1019.1
0.360986, 1022.43
0.366411, 1022.4
0.371835, 1025.74
0.377863, 1025.7
0.383288, 1025.66
0.388713, 1029.0
0.394138, 1028.96
0.399562, 1032.3
0.404987, 1032.27
