# Babu2013 Figure 3
# Temperature: 293 K
# Strain rate: 1.0e-3 s^-1
# -----------
# Chemistry (weight %)
# Ti, Bal.
#  Y, 0
#  N, 0
#  C, 0.01
#  H, 0.0082
# Fe, 0.21
#  O, 0.162
# Al, 6.19
#  V, 3.98
# Mn, <0.01
# Si, <0.01
# ----------
Plastic strain, stress (MPa)
0.0, 950.15
0.005041, 1001.27
0.010175, 1045.57
0.015029, 1078.97
0.019884, 1106.23
0.024832, 1123.95
0.029593, 1138.95
0.03454, 1149.85
0.039581, 1164.17
0.044342, 1175.07
0.049197, 1186.66
0.054051, 1197.57
0.058999, 1209.15
0.06376, 1215.97
0.068801, 1227.56
0.073655, 1237.78
0.07851, 1243.23
0.083457, 1252.09
0.088312, 1260.95
0.093166, 1265.04
0.098207, 1271.86
0.102968, 1280.72
0.107916, 1286.85
0.11277, 1293.67
0.117718, 1299.81
0.122666, 1304.58
0.127613, 1310.71
0.132468, 1318.21
0.137509, 1321.62
0.142177, 1326.39
0.147124, 1331.16
0.151979, 1337.29
0.156926, 1337.97
0.161874, 1341.38
